PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,Title,Age_scaled,Fare_scaled
677,0,3,0,24.5,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,-0.37361185277164666,-0.7841792430073967
678,1,3,1,18.0,0,0,9.8417,False,True,False,False,False,False,False,False,False,True,2,-0.8731358343600393,-0.597669953407196
679,0,3,1,43.0,1,6,46.9,False,True,False,False,False,False,False,False,False,True,3,1.0481102486722402,0.936361092700485
680,1,1,0,36.0,0,1,512.3292,False,False,True,False,False,False,False,False,False,False,1,0.5101613454232019,3.3852937438182273
681,0,3,1,28.0,0,0,8.1375,True,False,False,False,False,False,False,False,False,True,2,-0.10463740114712752,-0.774244266805356
682,1,1,0,27.0,0,0,76.7292,False,False,False,False,True,False,False,False,False,False,1,-0.1814872444684187,1.4362199751817062
683,0,3,0,20.0,0,0,9.225,False,True,False,False,False,False,False,False,False,True,1,-0.719436147717457,-0.658138561741074
684,0,3,0,14.0,5,2,46.9,False,True,False,False,False,False,False,False,False,True,1,-1.180535207645204,0.936361092700485
685,0,2,0,60.0,1,1,39.0,False,True,False,False,False,False,False,False,False,True,1,2.3545575851341902,0.750263780890198
686,0,2,0,25.0,1,2,41.5792,False,False,False,False,False,False,False,False,False,True,1,-0.33518693111100106,0.8147822510349934
687,0,3,0,14.0,4,1,39.6875,False,True,False,False,False,False,False,False,False,True,1,-1.180535207645204,0.7678594338107121
688,0,3,0,19.0,0,0,10.1708,False,True,False,False,False,False,False,False,False,True,1,-0.7962859910387481,-0.5667940759868451
689,0,3,0,18.0,0,0,7.7958,False,True,False,False,False,False,False,False,False,True,1,-0.8731358343600393,-0.8135961720983267
690,1,1,1,15.0,0,1,211.3375,False,True,True,False,False,False,False,False,False,False,2,-1.1036853643239128,2.4738467350641637
691,1,1,0,31.0,1,0,57.0,False,True,True,False,False,False,False,False,False,False,1,0.12591212881674602,1.1339105535671157
692,1,3,1,4.0,0,1,13.4167,False,False,False,False,False,False,False,False,False,True,2,-1.949033640858116,-0.3034147385612252
693,1,3,0,28.0,0,0,56.4958,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,1.1248955097361604
694,0,3,0,25.0,0,0,7.225,False,False,False,False,False,False,False,False,False,True,1,-0.33518693111100106,-0.8828741679067217
695,0,1,0,60.0,0,0,26.55,False,True,False,False,False,False,False,False,False,True,5,2.3545575851341902,0.36526093570402607
696,0,2,0,52.0,0,0,13.5,False,True,False,False,False,False,False,False,False,True,1,1.7397588385638607,-0.29746598596845064
697,0,3,0,44.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,1.1249600919935314,-0.7841792430073967
698,1,3,1,28.0,0,0,7.7333,True,False,False,False,False,False,False,False,False,True,2,-0.10463740114712752,-0.8209591021193487
699,0,1,0,49.0,1,1,110.8833,False,False,False,True,False,False,False,False,False,False,1,1.5092093085999871,1.812289926928167
700,0,3,0,42.0,0,0,7.65,False,True,False,False,False,False,True,False,False,False,1,0.9712604053509489,-0.830854756854953
701,1,1,1,18.0,1,0,227.525,False,False,False,True,False,False,False,False,False,False,3,-0.8731358343600393,2.5497045522452972
702,1,1,0,35.0,0,0,26.2875,False,True,False,False,False,True,False,False,False,False,1,0.4333115021019107,0.3553757823476229
703,0,3,1,18.0,0,1,14.4542,False,False,False,False,False,False,False,False,False,True,2,-0.8731358343600393,-0.23166125968823223
704,0,3,0,25.0,0,0,7.7417,True,False,False,False,False,False,False,False,False,True,1,-0.33518693111100106,-0.8199664648688783
705,0,3,0,26.0,1,0,7.8542,False,True,False,False,False,False,False,False,False,True,1,-0.2583370877897099,-0.806763380796033
706,0,2,0,39.0,0,0,26.0,False,True,False,False,False,False,False,False,False,True,1,0.7407108753870755,0.3444394801955362
707,1,2,1,45.0,0,0,13.5,False,True,False,False,False,False,False,False,False,True,3,1.2018099353148226,-0.29746598596845064
708,1,1,0,42.0,0,0,26.2875,False,True,False,False,False,True,False,False,False,False,1,0.9712604053509489,0.3553757823476229
709,1,1,1,22.0,0,0,151.55,False,True,False,False,False,False,False,False,False,True,2,-0.5657364610748746,2.132408321022389
710,1,3,0,28.0,1,1,15.2458,False,False,False,False,False,False,False,False,False,True,4,-0.10463740114712752,-0.1800831698720664
711,1,1,1,24.0,0,0,49.5042,False,False,False,True,False,False,False,False,False,False,2,-0.41203677443229225,0.9910237262754293
712,0,1,0,28.0,0,0,26.55,False,True,False,True,False,False,False,False,False,False,1,-0.10463740114712752,0.36526093570402607
713,1,1,0,48.0,1,0,52.0,False,True,False,True,False,False,False,False,False,False,1,1.432359465278696,1.0408277503255374
714,0,3,0,29.0,0,0,9.4833,False,True,False,False,False,False,False,False,False,True,1,-0.027787557825836348,-0.6323794480268654
715,0,2,0,52.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,1.7397588385638607,-0.3336984726090336
716,0,3,0,19.0,0,0,7.65,False,True,False,False,False,False,True,False,False,False,1,-0.7962859910387481,-0.830854756854953
717,1,1,1,38.0,0,0,227.525,False,False,False,True,False,False,False,False,False,False,2,0.6638610320657843,2.5497045522452972
718,1,2,1,27.0,0,0,10.5,False,True,False,False,False,True,False,False,False,False,2,-0.1814872444684187,-0.5368057694182641
719,0,3,0,28.0,0,0,15.5,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.16405229962564447
720,0,3,0,33.0,0,0,7.775,False,True,False,False,False,False,False,False,False,True,1,0.27961181545932834,-0.8160407306065733
721,1,2,1,6.0,0,1,33.0,False,True,False,False,False,False,False,False,False,True,2,-1.7953339542155335,0.5824597491940529
722,0,3,0,17.0,1,0,7.0542,False,True,False,False,False,False,False,False,False,True,1,-0.9499856776813305,-0.9045411875888885
723,0,2,0,34.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,0.35646165878061953,-0.3336984726090336
724,0,2,0,50.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,1.5860591519212783,-0.3336984726090336
725,1,1,0,27.0,1,0,53.1,False,True,False,False,False,True,False,False,False,False,1,-0.1814872444684187,1.0620380556287106
726,0,3,0,20.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,True,1,-0.719436147717457,-0.7165619336211217
727,1,2,1,30.0,3,0,21.0,False,True,False,False,False,False,False,False,False,True,3,0.04906228549545483,0.1329851701219792
728,1,3,1,28.0,0,0,7.7375,True,False,False,False,False,False,False,False,False,True,2,-0.10463740114712752,-0.8204626642072291
729,0,2,0,25.0,1,0,26.0,False,True,False,False,False,False,False,False,False,True,1,-0.33518693111100106,0.3444394801955362
730,0,3,1,25.0,1,0,7.925,False,True,False,False,False,False,False,False,False,True,2,-0.33518693111100106,-0.798539974052802
731,1,1,1,29.0,0,0,211.3375,False,True,True,False,False,False,False,False,False,False,2,-0.027787557825836348,2.4738467350641637
732,0,3,0,11.0,0,0,18.7875,False,False,False,False,False,False,False,False,False,True,1,-1.4110847376090776,0.023546289947323752
733,0,2,0,28.0,0,0,0.0,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-3.0585777291682934
734,0,2,0,23.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,-0.48888661775358344,-0.3336984726090336
735,0,2,0,23.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,-0.48888661775358344,-0.3336984726090336
736,0,3,0,28.5,0,0,16.1,False,True,False,False,False,False,False,False,False,True,1,-0.06621247948648194,-0.12717266791993012
737,0,3,1,48.0,1,3,34.375,False,True,False,False,False,False,False,False,False,True,3,1.432359465278696,0.6233938271906204
738,1,1,0,35.0,0,0,512.3292,False,False,True,False,False,False,False,False,False,False,1,0.4333115021019107,3.3852937438182273
739,0,3,0,28.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8019236166026618
740,0,3,0,28.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8019236166026618
741,1,1,0,28.0,0,0,30.0,False,True,False,False,True,False,False,False,False,False,1,-0.10463740114712752,0.4870824563024251
742,0,1,0,36.0,1,0,78.85,False,True,False,True,False,False,False,False,False,False,1,0.5101613454232019,1.464014258564117
743,1,1,1,21.0,2,2,262.375,False,False,True,False,False,False,False,False,False,False,2,-0.6425863043961658,2.6962534687059603
744,0,3,0,24.0,1,0,16.1,False,True,False,False,False,False,False,False,False,True,1,-0.41203677443229225,-0.12717266791993012
745,1,3,0,31.0,0,0,7.925,False,True,False,False,False,False,False,False,False,True,1,0.12591212881674602,-0.798539974052802
746,0,1,0,70.0,1,1,71.0,False,True,True,False,False,False,False,False,False,False,5,3.123056018347102,1.3571652197109427
747,0,3,0,16.0,1,1,20.25,False,True,False,False,False,False,False,False,False,True,1,-1.0268355210026217,0.0971716406458445
748,1,2,1,30.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,2,0.04906228549545483,-0.3336984726090336
749,0,1,0,19.0,1,0,53.1,False,True,False,False,True,False,False,False,False,False,1,-0.7962859910387481,1.0620380556287106
750,0,3,0,31.0,0,0,7.75,True,False,False,False,False,False,False,False,False,True,1,0.12591212881674602,-0.8189865811572414
751,1,2,1,4.0,1,1,23.0,False,True,False,False,False,False,False,False,False,True,2,-1.949033640858116,0.2228261499229997
752,1,3,0,6.0,0,1,12.475,False,True,False,False,False,True,False,False,False,False,4,-1.7953339542155335,-0.37316263612134226
753,0,3,0,33.0,0,0,9.5,False,True,False,False,False,False,False,False,False,True,1,0.27961181545932834,-0.6307359423566569
754,0,3,0,23.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.48888661775358344,-0.8019236166026618
755,1,2,1,48.0,1,2,65.0,False,True,False,False,False,False,False,False,False,True,3,1.432359465278696,1.2673242399099218
756,1,2,0,0.67,1,1,14.5,False,True,False,False,False,False,False,False,False,True,4,-2.204943619118015,-0.2286058134653583
757,0,3,0,28.0,0,0,7.7958,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8135961720983267
758,0,2,0,18.0,0,0,11.5,False,True,False,False,False,False,False,False,False,True,1,-0.8731358343600393,-0.4507125974257932
759,0,3,0,34.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,0.35646165878061953,-0.7841792430073967
760,1,1,1,33.0,0,0,86.5,False,True,True,False,False,False,False,False,False,False,5,0.27961181545932834,1.5584783893656837
761,0,3,0,28.0,0,0,14.5,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.2286058134653583
762,0,3,0,41.0,0,0,7.125,False,True,False,False,False,False,False,False,False,True,1,0.8944105620296577,-0.8955045384601199
763,1,3,0,20.0,0,0,7.2292,False,False,False,False,False,False,False,False,False,True,1,-0.719436147717457,-0.8823470582632056
764,1,1,1,36.0,1,2,120.0,False,True,True,False,False,False,False,False,False,False,3,0.5101613454232019,1.8931715298766851
765,0,3,0,16.0,0,0,7.775,False,True,False,False,False,False,False,False,False,True,1,-1.0268355210026217,-0.8160407306065733
766,1,1,1,51.0,1,0,77.9583,False,True,False,False,True,False,False,False,False,False,3,1.6629089952425695,1.452419049919151
767,0,1,0,28.0,0,0,39.6,False,False,False,False,False,False,False,False,False,True,5,-0.10463740114712752,0.7656365698356679
768,0,3,1,30.5,0,0,7.75,True,False,False,False,False,False,False,False,False,True,2,0.08748720715610042,-0.8189865811572414
769,0,3,0,28.0,1,0,24.15,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,0.2711522804976662
770,0,3,0,32.0,0,0,8.3625,False,True,False,False,False,False,False,False,False,True,1,0.20276197213803718,-0.7491276790090223
771,0,3,0,24.0,0,0,9.5,False,True,False,False,False,False,False,False,False,True,1,-0.41203677443229225,-0.6307359423566569
772,0,3,0,48.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,True,1,1.432359465278696,-0.806763380796033
773,0,2,1,57.0,0,0,10.5,False,True,False,False,False,True,False,False,False,False,3,2.1240080551703167,-0.5368057694182641
774,0,3,0,28.0,0,0,7.225,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8828741679067217
775,1,2,1,54.0,1,3,23.0,False,True,False,False,False,False,False,False,False,True,3,1.893458525206443,0.2228261499229997
776,0,3,0,18.0,0,0,7.75,False,True,False,False,False,False,False,False,False,True,1,-0.8731358343600393,-0.8189865811572414
777,0,3,0,28.0,0,0,7.75,True,False,False,False,False,False,True,False,False,False,1,-0.10463740114712752,-0.8189865811572414
778,1,3,1,5.0,0,0,12.475,False,True,False,False,False,False,False,False,False,True,2,-1.8721837975368247,-0.37316263612134226
779,0,3,0,28.0,0,0,7.7375,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8204626642072291
780,1,1,1,43.0,0,1,211.3375,False,True,True,False,False,False,False,False,False,False,3,1.0481102486722402,2.4738467350641637
781,1,3,1,13.0,0,0,7.2292,False,False,False,False,False,False,False,False,False,True,2,-1.2573850509664952,-0.8823470582632056
782,1,1,1,17.0,1,0,57.0,False,True,True,False,False,False,False,False,False,False,3,-0.9499856776813305,1.1339105535671157
783,0,1,0,29.0,0,0,30.0,False,True,False,False,True,False,False,False,False,False,1,-0.027787557825836348,0.4870824563024251
784,0,3,0,28.0,1,2,23.45,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,0.24200663802437702
785,0,3,0,25.0,0,0,7.05,False,True,False,False,False,False,False,False,False,True,1,-0.33518693111100106,-0.9050797531497118
786,0,3,0,25.0,0,0,7.25,False,True,False,False,False,False,False,False,False,True,1,-0.33518693111100106,-0.8797405693934278
787,1,3,1,18.0,0,0,7.4958,False,True,False,False,False,False,False,False,False,True,2,-0.8731358343600393,-0.8494271027413144
788,0,3,0,8.0,4,1,29.125,True,False,False,False,False,False,False,False,False,True,4,-1.6416342675729512,0.457519539438721
789,1,3,0,1.0,1,2,20.575,False,True,False,False,False,False,False,False,False,True,4,-2.1795831708219895,0.11284358066326507
790,0,1,0,46.0,0,0,79.2,False,False,True,False,False,False,False,False,False,False,1,1.2786597786361138,1.4685301291949246
791,0,3,0,28.0,0,0,7.75,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8189865811572414
792,0,2,0,16.0,0,0,26.0,False,True,False,False,False,False,False,False,False,True,1,-1.0268355210026217,0.3444394801955362
793,0,3,1,28.0,8,2,69.55,False,True,False,False,False,False,False,False,False,True,2,-0.10463740114712752,1.3361591794576348
794,0,1,0,28.0,0,0,30.6958,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,0.5100012756239033
795,0,3,0,25.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.33518693111100106,-0.8019236166026618
796,0,2,0,39.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,0.7407108753870755,-0.3336984726090336
797,1,1,1,49.0,0,0,25.9292,False,True,False,False,True,False,False,False,False,False,5,1.5092093085999871,0.3417284274758476
798,1,3,1,31.0,0,0,8.6833,False,True,False,False,False,False,False,False,False,True,3,0.12591212881674602,-0.7143416664249429
799,0,3,0,30.0,0,0,7.2292,False,False,False,False,False,False,False,False,False,True,1,0.04906228549545483,-0.8823470582632056
800,0,3,1,30.0,1,1,24.15,False,True,False,False,False,False,False,False,False,True,3,0.04906228549545483,0.2711522804976662
801,0,2,0,34.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,0.35646165878061953,-0.3336984726090336
802,1,2,1,31.0,1,1,26.25,False,True,False,False,False,False,False,False,False,True,3,0.12591212881674602,0.35395586016517094
803,1,1,0,11.0,1,2,120.0,False,True,True,False,False,False,False,False,False,False,4,-1.4110847376090776,1.8931715298766851
804,1,3,0,0.42,0,1,8.5167,False,False,False,False,False,False,False,False,False,True,4,-2.224156079948338,-0.7322606388880221
805,1,3,0,27.0,0,0,6.975,False,True,False,False,False,False,False,False,False,True,1,-0.1814872444684187,-0.9147445967366699
806,0,3,0,31.0,0,0,7.775,False,True,False,False,False,False,False,False,False,True,1,0.12591212881674602,-0.8160407306065733
807,0,1,0,39.0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,1,0.7407108753870755,-3.0585777291682934
808,0,3,1,18.0,0,0,7.775,False,True,False,False,False,False,False,False,False,True,2,-0.8731358343600393,-0.8160407306065733
809,0,2,0,39.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,0.7407108753870755,-0.3336984726090336
810,1,1,1,33.0,1,0,53.1,False,True,False,False,False,True,False,False,False,False,3,0.27961181545932834,1.0620380556287106
811,0,3,0,26.0,0,0,7.8875,False,True,False,False,False,False,False,False,False,True,1,-0.2583370877897099,-0.802887432760349
812,0,3,0,39.0,0,0,24.15,False,True,False,False,False,False,False,False,False,True,1,0.7407108753870755,0.2711522804976662
813,0,2,0,35.0,0,0,10.5,False,True,False,False,False,False,False,False,False,True,1,0.4333115021019107,-0.5368057694182641
814,0,3,1,6.0,4,2,31.275,False,True,False,False,False,False,False,False,False,True,2,-1.7953339542155335,0.5286989276421437
815,0,3,0,30.5,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,0.08748720715610042,-0.7841792430073967
816,0,1,0,28.0,0,0,0.0,False,True,True,False,False,False,False,False,False,False,1,-0.10463740114712752,-3.0585777291682934
817,0,3,1,23.0,0,0,7.925,False,True,False,False,False,False,False,False,False,True,2,-0.48888661775358344,-0.798539974052802
818,0,2,0,31.0,1,1,37.0042,False,False,False,False,False,False,False,False,False,True,1,0.12591212881674602,0.6974165471111633
819,0,3,0,43.0,0,0,6.45,False,True,False,False,False,False,False,False,False,True,1,1.0481102486722402,-0.9850567418873891
820,0,3,0,10.0,3,2,27.9,False,True,False,False,False,False,False,False,False,True,4,-1.4879345809303688,0.4146557174979072
821,1,1,1,52.0,1,1,93.5,False,True,True,False,False,False,False,False,False,False,3,1.7397588385638607,1.6379421972192298
822,1,3,0,27.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,True,1,-0.1814872444684187,-0.7165619336211217
823,0,1,0,38.0,0,0,0.0,False,True,False,False,False,False,False,False,False,True,5,0.6638610320657843,-3.0585777291682934
824,1,3,1,27.0,0,1,12.475,False,True,False,False,False,True,False,False,False,False,3,-0.1814872444684187,-0.37316263612134226
825,0,3,0,2.0,4,1,39.6875,False,True,False,False,False,False,False,False,False,True,4,-2.1027333275006983,0.7678594338107121
826,0,3,0,28.0,0,0,6.95,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.9179864201772276
827,0,3,0,28.0,0,0,56.4958,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,1.1248955097361604
828,1,2,0,1.0,0,2,37.0042,False,False,False,False,False,False,False,False,False,True,4,-2.1795831708219895,0.6974165471111633
829,1,3,0,28.0,0,0,7.75,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8189865811572414
830,1,1,1,62.0,0,0,80.0,False,True,True,False,False,False,False,False,False,False,3,2.5082572717767726,1.4787785499834798
831,1,3,1,15.0,1,0,14.4542,False,False,False,False,False,False,False,False,False,True,3,-1.1036853643239128,-0.23166125968823223
832,1,2,0,0.83,1,1,18.75,False,True,False,False,False,False,False,False,False,True,4,-2.192647644186609,0.021587667954472933
833,0,3,0,28.0,0,0,7.2292,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8823470582632056
834,0,3,0,23.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,True,1,-0.48888661775358344,-0.806763380796033
835,0,3,0,18.0,0,0,8.3,False,True,False,False,False,False,False,False,False,True,1,-0.8731358343600393,-0.7560434444325566
836,1,1,1,39.0,1,1,83.1583,False,False,False,False,False,True,False,False,False,False,2,0.7407108753870755,1.5182728441543658
837,0,3,0,21.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,True,1,-0.6425863043961658,-0.7165619336211217
838,0,3,0,28.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.7841792430073967
839,1,3,0,32.0,0,0,56.4958,False,True,False,False,False,False,False,False,False,True,1,0.20276197213803718,1.1248955097361604
840,1,1,0,28.0,0,0,29.7,False,False,False,True,False,False,False,False,False,False,1,-0.10463740114712752,0.4770416648490861
841,0,3,0,20.0,0,0,7.925,False,True,False,False,False,False,False,False,False,True,1,-0.719436147717457,-0.798539974052802
842,0,2,0,16.0,0,0,10.5,False,True,False,False,False,False,False,False,False,True,1,-1.0268355210026217,-0.5368057694182641
843,1,1,1,30.0,0,0,31.0,False,False,False,False,False,False,False,False,False,True,2,0.04906228549545483,0.5198636196706229
844,0,3,0,34.5,0,0,6.4375,False,False,False,False,False,False,False,False,False,True,1,0.3948865804412651,-0.9867906128533871
845,0,3,0,17.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,True,1,-0.9499856776813305,-0.7165619336211217
846,0,3,0,42.0,0,0,7.55,False,True,False,False,False,False,False,False,False,True,1,0.9712604053509489,-0.8428609376877135
847,0,3,0,28.0,8,2,69.55,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,1.3361591794576348
848,0,3,0,35.0,0,0,7.8958,False,False,False,False,False,False,False,False,False,True,1,0.4333115021019107,-0.8019236166026618
849,0,2,0,28.0,0,1,33.0,False,True,False,False,False,False,False,False,False,True,5,-0.10463740114712752,0.5824597491940529
850,1,1,1,28.0,1,0,89.1042,False,False,False,True,False,False,False,False,False,False,3,-0.10463740114712752,1.588760118059578
851,0,3,0,4.0,4,2,31.275,False,True,False,False,False,False,False,False,False,True,4,-1.949033640858116,0.5286989276421437
852,0,3,0,74.0,0,0,7.775,False,True,False,False,False,False,False,False,False,True,1,3.430455391632267,-0.8160407306065733
853,0,3,1,9.0,1,1,15.2458,False,False,False,False,False,False,False,False,False,True,2,-1.56478442425166,-0.1800831698720664
854,1,1,1,16.0,0,1,39.4,False,True,False,False,True,False,False,False,False,False,2,-1.0268355210026217,0.7605376956829671
855,0,2,1,44.0,1,0,26.0,False,True,False,False,False,False,False,False,False,True,3,1.1249600919935314,0.3444394801955362
856,1,3,1,18.0,0,1,9.35,False,True,False,False,False,False,False,False,False,True,3,-0.8731358343600393,-0.6455926003653025
857,1,1,1,45.0,1,1,164.8667,False,True,False,False,False,False,False,False,False,True,3,1.2018099353148226,2.218822021910339
858,1,1,0,51.0,0,0,26.55,False,True,False,False,False,True,False,False,False,False,1,1.6629089952425695,0.36526093570402607
859,1,3,1,24.0,0,3,19.2583,False,False,False,False,False,False,False,False,False,True,3,-0.41203677443229225,0.047825129435189045
860,0,3,0,28.0,0,0,7.2292,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8823470582632056
861,0,3,0,41.0,2,0,14.1083,False,True,False,False,False,False,False,False,False,True,1,0.8944105620296577,-0.2550339477875714
862,0,2,0,21.0,1,0,11.5,False,True,False,False,False,False,False,False,False,True,1,-0.6425863043961658,-0.4507125974257932
863,1,1,1,48.0,0,0,25.9292,False,True,False,False,True,False,False,False,False,False,3,1.432359465278696,0.3417284274758476
864,0,3,1,28.0,8,2,69.55,False,True,False,False,False,False,False,False,False,True,2,-0.10463740114712752,1.3361591794576348
865,0,2,0,24.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,-0.41203677443229225,-0.3336984726090336
866,1,2,1,42.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,3,0.9712604053509489,-0.3336984726090336
867,1,2,1,27.0,1,0,13.8583,False,False,False,False,False,False,False,False,False,True,2,-0.1814872444684187,-0.272262193114855
868,0,1,0,31.0,0,0,50.4958,False,True,False,False,False,False,False,False,False,False,1,0.12591212881674602,1.0110997852233976
869,0,3,0,28.0,0,0,9.5,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.6307359423566569
870,1,3,0,4.0,1,1,11.1333,False,True,False,False,False,False,False,False,False,True,4,-1.949033640858116,-0.48145578049281335
871,0,3,0,26.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.2583370877897099,-0.8019236166026618
872,1,1,1,47.0,1,1,52.5542,False,True,False,False,True,False,False,False,False,False,3,1.3555096219574048,1.0515683442816504
873,0,1,0,33.0,0,0,5.0,False,True,True,False,False,False,False,False,False,False,1,0.27961181545932834,-1.208550389612567
874,0,3,0,47.0,0,0,9.0,False,True,False,False,False,False,False,False,False,True,1,1.3555096219574048,-0.6811127586453682
875,1,2,1,28.0,1,0,24.0,False,False,False,False,False,False,False,False,False,True,3,-0.10463740114712752,0.26497567234198965
876,1,3,1,15.0,0,0,7.225,False,False,False,False,False,False,False,False,False,True,2,-1.1036853643239128,-0.8828741679067217
877,0,3,0,20.0,0,0,9.8458,False,True,False,False,False,False,False,False,False,True,1,-0.719436147717457,-0.5972795597045879
878,0,3,0,19.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.7962859910387481,-0.8019236166026618
879,0,3,0,28.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8019236166026618
880,1,1,1,56.0,0,1,83.1583,False,False,False,True,False,False,False,False,False,False,3,2.0471582118490255,1.5182728441543658
881,1,2,1,25.0,0,1,26.0,False,True,False,False,False,False,False,False,False,True,3,-0.33518693111100106,0.3444394801955362
882,0,3,0,33.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,0.27961181545932834,-0.8019236166026618
883,0,3,1,22.0,0,0,10.5167,False,True,False,False,False,False,False,False,False,True,2,-0.5657364610748746,-0.5353074585700541
884,0,2,0,28.0,0,0,10.5,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.5368057694182641
885,0,3,0,25.0,0,0,7.05,False,True,False,False,False,False,False,False,False,True,1,-0.33518693111100106,-0.9050797531497118
886,0,3,1,39.0,0,5,29.125,True,False,False,False,False,False,False,False,False,True,3,0.7407108753870755,0.457519539438721
887,0,2,0,27.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,5,-0.1814872444684187,-0.3336984726090336
888,1,1,1,19.0,0,0,30.0,False,True,True,False,False,False,False,False,False,False,2,-0.7962859910387481,0.4870824563024251
889,0,3,1,28.0,1,2,23.45,False,True,False,False,False,False,False,False,False,True,2,-0.10463740114712752,0.24200663802437702
890,1,1,0,26.0,0,0,30.0,False,False,False,True,False,False,False,False,False,False,1,-0.2583370877897099,0.4870824563024251
891,0,3,0,32.0,0,0,7.75,True,False,False,False,False,False,False,False,False,True,1,0.20276197213803718,-0.8189865811572414
